자치구,대여소명,기준년월,대여건수,반납건수,대여소명_clean,대여소_ID,주소1,주소2,위도,경도
영등포구,278. 쌍용플레티넘오피스텔,202501,1314,1175,쌍용플레티넘오피스텔,ST-1323,서울특별시 영등포구 도영로 18,쌍용플레티넘오피스텔,37.507931,126.895233
용산구,828. 숙대입구역 8번,202501,412,476,숙대입구역 8번,ST-1325,서울특별시 용산구 한강대로 289,숙대입구역 8번,37.544079,126.972
은평구,954. 은평뉴타운구파발9단지,202501,246,288,은평뉴타운구파발9단지,ST-1329,서울특별시 은평구 진관3로 77,은평뉴타운구파발9단지,37.642609,126.921478
중랑구,1449. 상봉역 1번출구,202501,1184,1200,상봉역 1번출구,ST-1332,서울특별시 중랑구 망우로 297,상봉역 1번출구,37.596558,127.085838
중랑구,1451. 중랑세무서,202501,1022,1054,중랑세무서,ST-1334,서울특별시 중랑구 망우로 176,중랑세무서,37.592758,127.07267
관악구,2171. 서울대입구역 5번출구,202501,486,491,서울대입구역 5번출구,ST-1337,서울특별시 관악구 남부순환로 1817,서울대입구역 5번출구,37.481548,126.952003
강서구,1165. 마곡중학교 후문,202501,957,641,마곡중학교 후문,ST-1338,서울특별시 강서구 마곡중앙5로 58,마곡중학교 후문,37.568447,126.821648
용산구,832. 이촌1동 주민센터 뒤,202501,345,382,이촌1동 주민센터 뒤,ST-1339,서울특별시 용산구 이촌로71길 24,이촌1동 주민센터 뒤,37.521282,126.973465
용산구,836. 현대자동차서비스 앞,202501,224,204,현대자동차서비스 앞,ST-1343,서울특별시 용산구 원효로 74,현대자동차서비스 앞,37.531422,126.9515
중랑구,1453. 중랑캠핑숲,202501,47,47,중랑캠핑숲,ST-1345,서울특별시 중랑구 송림길 172,중랑캠핑숲,37.604603,127.109253
중랑구,1454. 한국전력공사(동대문 중랑지사),202501,453,482,한국전력공사(동대문 중랑지사),ST-1346,서울특별시 중랑구 동일로 862,한국전력공사(동대문 중랑지사),37.607349,127.07859
노원구,1675. 월계문화체육센터,202501,148,129,월계문화체육센터,ST-1348,서울특별시 노원구 월계로 280,월계문화체육센터,37.626942,127.05513
강서구,1166. 강서구립등빛도서관,202501,2809,2804,강서구립등빛도서관,ST-1351,서울특별시 강서구 강서로62길 48,강서구립등빛도서관,37.562569,126.842461
동작구,2064. 흑석한강푸르지오 106동앞,202501,22,15,흑석한강푸르지오 106동앞,ST-1355,서울특별시 동작구 흑석한강로 27,흑석한강푸르지오 106동앞,37.505356,126.966179
관악구,2176. 보라매공원 보도육교,202501,951,901,보라매공원 보도육교,ST-1357,서울특별시 관악구 신사로 132,보라매공원 보도육교,37.488991,126.916382
서초구,2293. SPC 앞,202501,336,294,SPC 앞,ST-1360,서울특별시 서초구 남부순환로 2620,SPC 앞,37.484798,127.036995
서초구,2294. 두상빌딩 앞,202501,688,690,두상빌딩 앞,ST-1361,서울특별시 서초구 언남길 87,두상빌딩 앞,37.475906,127.046242
강남구,2384. 자곡사거리,202501,813,866,자곡사거리,ST-1364,서울특별시 강남구 밤고개로 206,자곡사거리,37.476028,127.105942
강남구,2385. 학동역,202501,293,266,학동역,ST-1365,서울특별시 강남구 학동로 지하 180,학동역,37.51395,127.030151
송파구,1275. 거여초등학교 옆,202501,289,292,거여초등학교 옆,ST-1367,서울특별시 송파구 마천로25길 18,거여초등학교 옆,37.504589,127.139366
종로구,394. 경희궁 자이 3단지,202501,485,581,경희궁 자이 3단지,ST-1374,서울특별시 종로구 송월길 99,경희궁 자이 3단지,37.568855,126.964561
중랑구,1455. 상봉역 2번 출구,202501,1422,1526,상봉역 2번 출구,ST-1375,서울특별시 중랑구 망우로 297,상봉역 2번 출구,37.596329,127.085899
광진구,3520. 광진경찰서,202501,1558,1489,광진경찰서,ST-1378,서울특별시 광진구 자양로 167,광진경찰서,37.542519,127.084084
광진구,3521. 현대홈타운 뒷길,202501,70,69,현대홈타운 뒷길,ST-1379,서울특별시 광진구 아차산로69길 29,현대홈타운 뒷길,37.543427,127.096619
중구,322. 명동성당 앞,202501,330,323,명동성당 앞,ST-138,서울특별시 중구 명동길 74,명동성당 앞,37.564476,126.986969
중랑구,1456. 상아빌딩(우림시장 교차로),202501,566,606,상아빌딩(우림시장 교차로),ST-1380,서울특별시 중랑구 용마산로 494,상아빌딩(우림시장 교차로),37.595112,127.100327
중랑구,1457. 동원사거리,202501,317,276,동원사거리,ST-1381,서울특별시 중랑구 겸재로 229,동원사거리,37.58976,127.093239
성북구,1357. 북한산보국문역,202501,117,113,북한산보국문역,ST-1383,서울특별시 성북구 보국문로 91,북한산보국문역,37.612072,127.008133
성북구,1358. 정릉도서관 앞,202501,204,215,정릉도서관 앞,ST-1384,서울특별시 성북구 보국문로 7-10,정릉도서관 앞,37.60479,127.010582
성북구,1360. 정릉역,202501,243,250,정릉역,ST-1386,서울특별시 성북구 정릉로 272,정릉역,37.603096,127.013504
강북구,1537. 북한산 우이역,202501,205,176,북한산 우이역,ST-1387,서울특별시 강북구 삼양로 670,북한산 우이역,37.663666,127.012428
강북구,1538. 솔밭공원역,202501,91,89,솔밭공원역,ST-1388,서울특별시 강북구 삼양로 595,솔밭공원역,37.656158,127.013138
강북구,1540. 가오리역,202501,491,485,가오리역,ST-1390,서울특별시 강북구 삼양로 426,가오리역,37.64167,127.016884
강북구,1541. 삼양역,202501,115,100,삼양역,ST-1391,서울특별시 강북구 삼양로 263,삼양역,37.62653,127.018059
강북구,1542. 삼양사거리역,202501,222,213,삼양사거리역,ST-1392,서울특별시 강북구 삼양로 197,삼양사거리역,37.621552,127.02037
노원구,1678. 성서대학교 밀알관,202501,84,67,성서대학교 밀알관,ST-1394,서울특별시 노원구 동일로214길 32,성서대학교 밀알관,37.648438,127.064446
노원구,1679. 삼육대 도서관,202501,37,24,삼육대 도서관,ST-1395,서울특별시 노원구 화랑로 815,삼육대 도서관,37.64283,127.106667
양천구,752. 성원2차 아파트,202501,556,453,성원2차 아파트,ST-1400,서울특별시 양천구 목동중앙남로 100,성원2차 아파트,37.542183,126.863304
서초구,2297. 남부터미널역 1번출구,202501,300,268,남부터미널역 1번출구,ST-1404,서울특별시 서초구 서초중앙로 38,남부터미널역 1번출구,37.485672,127.015923
서초구,2299. 한전아트센터 앞,202501,345,361,한전아트센터 앞,ST-1406,서울특별시 서초구 효령로72길 60,한전아트센터 앞,37.486469,127.028061
강남구,2387. 래미안강남힐즈 사거리,202501,306,285,래미안강남힐즈 사거리,ST-1407,서울특별시 강남구 자곡로 101,래미안강남힐즈 사거리,37.472454,127.096077
송파구,1279. 마천금호어울림 1차아파트 건너편,202501,155,151,마천금호어울림 1차아파트 건너편,ST-1410,서울특별시 송파구 성내천로39길 4,마천금호어울림 1차아파트 건너편,37.497517,127.154678
송파구,1280. 송파파크데일 2단지입구 앞 주차장,202501,202,201,송파파크데일 2단지입구 앞 주차장,ST-1411,서울특별시 송파구 성내천로47길 23,송파파크데일 2단지입구 앞 주차장,37.495659,127.157173
송파구,1282. 송파소방서 맞은편(성내4교),202501,803,904,송파소방서 맞은편(성내4교),ST-1413,서울특별시 송파구 오금로51길 56,송파소방서 맞은편(성내4교),37.499874,127.141479
송파구,1285. 위례별 유치원 뒤,202501,227,193,위례별 유치원 뒤,ST-1416,서울특별시 송파구 위례광장로 136,위례별 유치원 뒤,37.47747,127.144592
송파구,1286. 위례중앙푸르지오 1단지 앞,202501,480,475,위례중앙푸르지오 1단지 앞,ST-1417,서울특별시 송파구 위례광장로 120,위례중앙푸르지오 1단지 앞,37.474377,127.140671
송파구,1288. 문정중교 사거리,202501,536,466,문정중교 사거리,ST-1419,서울특별시 송파구 송이로 238,문정중교 사거리,37.487999,127.131088
종로구,326. 안국역 5번출구 앞,202501,648,540,안국역 5번출구 앞,ST-142,서울특별시 종로구 율곡로 지하62,안국역 5번출구 앞,37.576241,126.98616
강북구,1543. 수유1동 주민센터,202501,362,357,수유1동 주민센터,ST-1423,서울특별시 강북구 삼양로 299,수유1동 주민센터,37.630188,127.017738
노원구,1681. 현대6차 아파트,202501,867,588,현대6차 아파트,ST-1425,서울특별시 노원구 중계로8길 20,현대6차 아파트,37.645802,127.08226
광진구,3510. 중곡SK아파트앞,202501,367,251,중곡SK아파트앞,ST-1427,서울특별시 광진구 용마산로32길 32,중곡SK아파트앞,37.568649,127.08625
광진구,3523. 건국대학교 과학관(이과대) 앞,202501,202,203,건국대학교 과학관(이과대) 앞,ST-1429,서울특별시 광진구 능동로 120,건국대학교 과학관(이과대) 앞,37.541718,127.08017
종로구,327. 낙원상가 옆,202501,697,691,낙원상가 옆,ST-143,서울특별시 종로구 삼일대로 428,낙원상가 옆,37.573357,126.987465
종로구,397. 종묘공영주차장 건너편,202501,164,170,종묘공영주차장 건너편,ST-1432,서울특별시 종로구 종로 지하 200,종묘공영주차장 건너편,37.57048,126.996635
강남구,2388. 강남구 도시관리공단,202501,187,97,강남구 도시관리공단,ST-1433,서울특별시 강남구 삼성로 628,강남구 도시관리공단,37.516785,127.051613
중구,399. 서울역 센트럴 자이아파트,202501,575,321,서울역 센트럴 자이아파트,ST-1436,서울특별시 중구 만리재로 175,서울역 센트럴 자이아파트,37.554108,126.965408
중구,428. 명보사거리,202501,257,251,명보사거리,ST-1437,서울특별시 중구 을지로 지하 129,명보사거리,37.5644,126.991432
중구,429. 송도병원,202501,63,14,송도병원,ST-1438,서울특별시 중구 다산로 59-1,송도병원,37.549889,127.007347
종로구,328. 탑골공원 앞,202501,360,368,탑골공원 앞,ST-144,서울특별시 종로구 종로 99,탑골공원 앞,37.570396,126.98819
용산구,839. 보광동 삼성리버빌아파트 앞,202501,174,167,보광동 삼성리버빌아파트 앞,ST-1441,서울특별시 용산구 보광로5길 40,보광동 삼성리버빌아파트 앞,37.52401,127.00145
용산구,840. 용산 파크타워 앞,202501,234,231,용산 파크타워 앞,ST-1442,서울특별시 용산구 서빙고로 67,용산 파크타워 앞,37.523651,126.970268
용산구,841. 신용산역 1번 출구,202501,682,821,신용산역 1번 출구,ST-1443,서울특별시 용산구 한강대로 100,신용산역 1번 출구,37.52961,126.968872
용산구,844. 이촌2동 동원베네스트 아파트 앞,202501,532,525,이촌2동 동원베네스트 아파트 앞,ST-1446,서울특별시 용산구 이촌로14길 7,이촌2동 동원베네스트 아파트 앞,37.527149,126.955162
동대문구,652. 답십리 래미안엘파인아파트 입구,202501,372,408,답십리 래미안엘파인아파트 입구,ST-1447,서울특별시 동대문구 사가정로 190,답십리 래미안엘파인아파트 입구,37.57653,127.065941
동대문구,654. 전농동 텃골공원,202501,369,297,전농동 텃골공원,ST-1449,서울특별시 동대문구 사가정로 65,전농동 텃골공원,37.577621,127.052109
성북구,1363. 보문4교 인근,202501,898,898,보문4교 인근,ST-1455,서울특별시 성북구 보문로22길 28,보문4교 인근,37.583752,127.02195
성북구,1364. 성북동 치안센터 앞,202501,302,302,성북동 치안센터 앞,ST-1456,서울특별시 성북구 성북로 25,성북동 치안센터 앞,37.590172,127.004089
성북구,1365. 선잠단지 앞,202501,133,90,선잠단지 앞,ST-1457,서울특별시 성북구 성북로 102-10,선잠단지 앞,37.593361,126.999092
성북구,1366. 일신초등학교 옆,202501,153,154,일신초등학교 옆,ST-1458,서울특별시 성북구 월곡로 74,일신초등학교 옆,37.59972,127.040382
도봉구,1730. 도봉산역 교차로 앞,202501,78,104,도봉산역 교차로 앞,ST-1462,서울특별시 도봉구 도봉산길 10,도봉산역 교차로 앞,37.687592,127.045502
도봉구,1733. 방학사거리 (봄마당 앞),202501,313,311,방학사거리 (봄마당 앞),ST-1465,서울특별시 도봉구 방학로 102,방학사거리 (봄마당 앞),37.662979,127.041939
도봉구,1734. 쌍문현대1차아파트 108동 앞,202501,364,308,쌍문현대1차아파트 108동 앞,ST-1466,서울특별시 도봉구 해등로 218,쌍문현대1차아파트 108동 앞,37.65815,127.032669
도봉구,"1735. 도봉역 1,2번 출구사이 건너편",202501,510,492,"도봉역 1,2번 출구사이 건너편",ST-1467,서울특별시 도봉구 도봉로170길 2,"도봉역 1,2번 출구사이 건너편",37.679119,127.044983
도봉구,1736. 버스정류장 앞,202501,201,151,버스정류장 앞,ST-1468,서울특별시 도봉구 도봉로 528,버스정류장 앞,37.652241,127.037064
중구,331. 을지로2가 사거리 북측,202501,559,637,을지로2가 사거리 북측,ST-147,서울특별시 중구 을지로 79,을지로2가 사거리 북측,37.566383,126.987206
도봉구,1738. 창동주공17단지 상가앞,202501,713,721,창동주공17단지 상가앞,ST-1470,서울특별시 도봉구 덕릉로 404,창동주공17단지 상가앞,37.646309,127.052742
노원구,1683. 노원문화예술회관,202501,989,971,노원문화예술회관,ST-1473,서울특별시 노원구 중계로 181,노원문화예술회관,37.650459,127.080887
노원구,1685. 불암고등학교 앞 횡단보도,202501,694,689,불암고등학교 앞 횡단보도,ST-1475,서울특별시 노원구 중계로 155,불암고등학교 앞 횡단보도,37.64819,127.080482
중구,332. 을지로2가 사거리 남측,202501,454,450,을지로2가 사거리 남측,ST-148,서울특별시 중구 을지로 100,을지로2가 사거리 남측,37.56599,126.987793
은평구,960. 구파발역 환승센터,202501,338,378,구파발역 환승센터,ST-1481,서울특별시 은평구 진관2로 지하 15-25,구파발역 환승센터,37.638252,126.919456
은평구,961. 불광역 9번 출구,202501,511,512,불광역 9번 출구,ST-1482,서울특별시 은평구 통일로 732,불광역 9번 출구,37.61097,126.92981
은평구,965. 서울특별시 은평병원,202501,244,67,서울특별시 은평병원,ST-1486,서울특별시 은평구 백련산로 90,서울특별시 은평병원,37.593479,126.923187
은평구,968. 은평뉴타운 상림마을 13단지,202501,61,60,은평뉴타운 상림마을 13단지,ST-1489,서울특별시 은평구 진관4로 48-50,은평뉴타운 상림마을 13단지,37.64209,126.929413
